epoch,loss,ce,risk_nll,risk_band_ce,physics,phys_infection_pressure,phys_dry_suppression,phys_monotonic_horizon,phys_diffusion,val_acc,val_macro_f1,val_risk_mae_h0,val_risk_r2_h0,val_band_acc_h0,val_risk_mae_h1,val_risk_r2_h1,val_band_acc_h1,val_risk_mae_h2,val_risk_r2_h2,val_band_acc_h2,val_risk_mae_h3,val_risk_r2_h3,val_band_acc_h3,val_risk_r2_mean,val_band_acc_mean
104,-0.74775630235672,0.6668180823326111,-1.746696949005127,0.6084393262863159,0.09300940483808517,0.0651392713189125,0.042065493762493134,0.014711522497236729,0.004847876261919737,0.9028794765472412,0.7870989628182296,0.09468302875757217,0.7230024030745349,0.7431674003601074,0.09781962633132935,0.6910791576321481,0.7298682332038879,0.09800656139850616,0.6695217671964896,0.7327964901924133,0.10163310915231705,0.6447587888495881,0.7265739440917969,0.6820905291881902,0.7331015169620514
105,-0.7809922099113464,0.663659930229187,-1.773057222366333,0.598385751247406,0.0973738580942154,0.06678541749715805,0.04662171006202698,0.016055937856435776,0.004921609535813332,0.9031234979629517,0.7876155772690264,0.09425290673971176,0.716533371032382,0.745119571685791,0.09738955646753311,0.6868288875058399,0.7419472932815552,0.09801436960697174,0.6696180317818652,0.7363348007202148,0.10134127736091614,0.6438269964795192,0.7299902439117432,0.6792018216999016,0.738347977399826
106,-0.7856606841087341,0.6589315533638,-1.771404504776001,0.5871593356132507,0.11077549308538437,0.0714382454752922,0.0619647391140461,0.01952025294303894,0.004997606854885817,0.9039775729179382,0.7905383805080488,0.09498424082994461,0.7152303916684144,0.7513421177864075,0.09844952821731567,0.6825007092131608,0.7487798929214478,0.0996018722653389,0.6636727296478695,0.7408491969108582,0.10274670273065567,0.6396981971227351,0.7329185009002686,0.6752755069130449,0.7434724271297455
107,-0.7799985408782959,0.6568930149078369,-1.76127290725708,0.5803306698799133,0.11405350267887115,0.0720338523387909,0.06625884771347046,0.020663650706410408,0.0053822631016373634,0.903855562210083,0.7905707443956086,0.09395141154527664,0.7219516799878365,0.7542703747749329,0.09781006723642349,0.6851697179316014,0.7504880428314209,0.09908317029476166,0.6624488852151948,0.7453635931015015,0.10246381908655167,0.6410670003907806,0.7364568114280701,0.6776593208813533,0.7466447055339813
108,-0.797913134098053,0.6507688760757446,-1.7713721990585327,0.5777947902679443,0.11264260858297348,0.07340389490127563,0.061468470841646194,0.019304335117340088,0.005426355171948671,0.9054417014122009,0.7920824998672272,0.09391234070062637,0.7241096627433996,0.7474377751350403,0.09774473309516907,0.686217522152782,0.740239143371582,0.0984438955783844,0.6617846562231048,0.7377989292144775,0.1017056480050087,0.6416204162314583,0.7302342653274536,0.6784330643376861,0.7389275282621384
109,-0.8057060837745667,0.6482614278793335,-1.778914213180542,0.5889533758163452,0.10156667232513428,0.06852975487709045,0.05144456401467323,0.0158559400588274,0.005115712992846966,0.9073938727378845,0.7950911321658597,0.09528572112321854,0.7212970727000493,0.7396290898323059,0.0987936332821846,0.688310993065599,0.72828209400177,0.09858939051628113,0.6682669410581767,0.7307223081588745,0.10172482579946518,0.6464744919765587,0.7257198691368103,0.6810873747000958,0.7310883402824402
110,-0.8045705556869507,0.6435128450393677,-1.7755627632141113,0.5958178043365479,0.09856829792261124,0.06745792180299759,0.04822191596031189,0.015254277735948563,0.0048462701961398125,0.9086139798164368,0.7958990403557562,0.09550188481807709,0.71505637530602,0.7408491969108582,0.09850616753101349,0.6882692633843486,0.72828209400177,0.0978323221206665,0.6740601511826763,0.7315763831138611,0.10082453489303589,0.6492744990251216,0.7275500297546387,0.6816650722245416,0.732064425945282
111,-0.8074436783790588,0.6415107250213623,-1.7769602537155151,0.5952005982398987,0.1013520210981369,0.06811004132032394,0.05235389992594719,0.015735352411866188,0.004688836634159088,0.9084919691085815,0.7960594281692345,0.09358054399490356,0.7203617609820363,0.7474377751350403,0.09722696244716644,0.6895501221326956,0.7397511005401611,0.09746278077363968,0.6728419062574059,0.7373108863830566,0.10059621185064316,0.6480143265495523,0.7304782867431641,0.6826920289804225,0.7387445122003555
112,-0.8376296162605286,0.6354146599769592,-1.7944813966751099,0.5781508088111877,0.1078723669052124,0.07033640891313553,0.05922868102788925,0.017927072942256927,0.0050870017148554325,0.9082479476928711,0.7961873789682654,0.09340649098157883,0.7249422433547932,0.7545143961906433,0.09743577241897583,0.6863703076600509,0.7512201070785522,0.09872901439666748,0.6624052962354009,0.747803807258606,0.10216467827558517,0.6407571400387049,0.7370668649673462,0.6786187468222374,0.7476512938737869
113,-0.8266921639442444,0.6322293281555176,-1.77891206741333,0.5747121572494507,0.10878162086009979,0.07107849419116974,0.05871603637933731,0.018832072615623474,0.005390985403209925,0.9095900654792786,0.7979545081854778,0.09298740327358246,0.7271039132787585,0.753782331943512,0.09707029163837433,0.6871258126919231,0.7452415823936462,0.09841682016849518,0.6610493771939507,0.7448755502700806,0.10187096893787384,0.639450806386689,0.7359687685966492,0.6786824773878304,0.744967058300972
114,-0.8392817378044128,0.6266719102859497,-1.7855867147445679,0.5761997699737549,0.10511067509651184,0.07057854533195496,0.052995044738054276,0.017852511256933212,0.0053577180951833725,0.9111762046813965,0.8000702602964542,0.09266277402639389,0.7285923602110523,0.7495119571685791,0.09642142057418823,0.6952297614555313,0.7410932183265686,0.09675528854131699,0.6744603315471687,0.7387750148773193,0.10044347494840622,0.6492352136526516,0.7307223081588745,0.6868794167166009,0.7400256246328354
115,-0.8579860925674438,0.6215407848358154,-1.8002451658248901,0.5797910690307617,0.10274260491132736,0.06936004757881165,0.05163959786295891,0.01655537635087967,0.0051922923885285854,0.9119082689285278,0.8013460788708776,0.09367974102497101,0.7206304446437314,0.7475597858428955,0.09689430892467499,0.6922305522776557,0.7363348007202148,0.0966978445649147,0.676524370330363,0.7357247471809387,0.09995114803314209,0.650669077920135,0.7310883402824402,0.6850136112929712,0.7376769185066223
116,-0.858099639415741,0.6166083216667175,-1.7971808910369873,0.5825681686401367,0.10396265983581543,0.06873778253793716,0.05572478845715523,0.016365449875593185,0.004905707202851772,0.9132503867149353,0.8029869363111356,0.09293702989816666,0.7253455236516565,0.7486578822135925,0.09659019112586975,0.6934787738211716,0.740239143371582,0.09665325284004211,0.674888610038636,0.7382869720458984,0.10001852363348007,0.651141400736022,0.7307223081588745,0.6862135770618716,0.7394765764474869
117,-0.8758025765419006,0.6115449070930481,-1.807084560394287,0.5768165588378906,0.10442957282066345,0.06930211931467056,0.05542656034231186,0.01622246578335762,0.005094878375530243,0.9131283760070801,0.8027655886157473,0.09262692928314209,0.7284139372327627,0.7535383105278015,0.09676365554332733,0.6893102083689322,0.7464616894721985,0.0976957380771637,0.6634602836663509,0.742923378944397,0.10135678201913834,0.6413654932076386,0.733162522315979,0.6806374806189212,0.744021475315094
118,-0.8716182708740234,0.6063615679740906,-1.7971373796463013,0.57486891746521,0.10574375838041306,0.07154342532157898,0.053508710116147995,0.015901826322078705,0.005350859835743904,0.9131283760070801,0.8027256589671734,0.0920945405960083,0.7295273421822976,0.7552464604377747,0.09639872610569,0.6914943169151071,0.7469497323036194,0.09758488833904266,0.6663929502268839,0.7430453896522522,0.10145633667707443,0.6421445321637326,0.7321864366531372,0.6823897853720053,0.7443570047616959
119,-0.878807783126831,0.6042239665985107,-1.8004947900772095,0.5681461691856384,0.11129966378211975,0.07415828108787537,0.05864913761615753,0.016809215769171715,0.00554810231551528,0.9145925045013428,0.8046116223024421,0.09320613741874695,0.7222478225621851,0.7515861392021179,0.09660390764474869,0.6921789325343355,0.7396290898323059,0.09679047763347626,0.6739087633028538,0.7348706722259521,0.1005258560180664,0.6456538181270379,0.7254758477210999,0.6834973341316031,0.737890437245369
120,-0.8928248882293701,0.5957127213478088,-1.8075202703475952,0.5734574198722839,0.10751290619373322,0.0708174780011177,0.057959605008363724,0.01688876934349537,0.0052979933097958565,0.9156906008720398,0.8064711407041874,0.09370909631252289,0.7221621483565481,0.7467057108879089,0.09667764604091644,0.6939353756545467,0.7335285544395447,0.09638132154941559,0.6769653231559548,0.7336505651473999,0.10007189214229584,0.649113487736019,0.724987804889679,0.6855440837257671,0.7347181588411331
121,-0.896080493927002,0.5910168290138245,-1.8071683645248413,0.5784521102905273,0.10281644016504288,0.069073386490345,0.05327998101711273,0.015183694660663605,0.005095912143588066,0.9171547293663025,0.8078118199284683,0.09304653108119965,0.7278195836725229,0.7502440214157104,0.09647336602210999,0.6928758309725862,0.7414592504501343,0.09680543839931488,0.6700006424345022,0.7356027364730835,0.10044590383768082,0.6462664902683187,0.7258418798446655,0.6842406368369826,0.7382869720458984
122,-0.9028406143188477,0.5834782719612122,-1.804996371269226,0.5766190886497498,0.10122617334127426,0.06948485225439072,0.04970134049654007,0.01454157754778862,0.0050563509576022625,0.9175207614898682,0.8082750283028252,0.09257356077432632,0.7275772497752626,0.7536603212356567,0.09615401178598404,0.6907690882345396,0.7460956573486328,0.09680052101612091,0.6672295233390821,0.7409712076187134,0.10042818635702133,0.6447275540415733,0.7303562760353088,0.6825758538476143,0.7427708655595779
123,-0.9154750108718872,0.5788447856903076,-1.8114923238754272,0.5707299709320068,0.10602515190839767,0.0715266764163971,0.054276980459690094,0.015442319214344025,0.005454589147120714,0.91849684715271,0.8094298360517633,0.09254873543977737,0.7250566654831756,0.7553684711456299,0.09628693014383316,0.6914780461678307,0.7476817965507507,0.09677146375179291,0.673291610408941,0.7408491969108582,0.1003490686416626,0.6475466682238001,0.7302342653274536,0.6843432475709368,0.7435334324836731
124,-0.9223819971084595,0.5739595890045166,-1.8112406730651855,0.5609953999519348,0.11467134207487106,0.07486609369516373,0.06352429836988449,0.017454277724027634,0.005613643676042557,0.91849684715271,0.8094622405178497,0.09272528439760208,0.7228930770325621,0.7528062462806702,0.09649816155433655,0.6902617918571993,0.745119571685791,0.09686349332332611,0.6736849171266198,0.7365788221359253,0.10043023526668549,0.6466204041383357,0.7264519333839417,0.6833650475386792,0.740239143371582
125,-0.9167457222938538,0.5712183713912964,-1.805450677871704,0.5647559762001038,0.11702883988618851,0.0753755047917366,0.0672399029135704,0.017707204446196556,0.005442450288683176,0.9183748364448547,0.8094926376104231,0.09141663461923599,0.7302760472067871,0.7536603212356567,0.09565647691488266,0.6960453725420483,0.7442654967308044,0.0958617627620697,0.6766448435645163,0.735358715057373,0.09980541467666626,0.6500441053456094,0.7263299226760864,0.6882525921647403,0.7399036139249802
126,-0.9433627128601074,0.5650947690010071,-1.8231185674667358,0.5644237399101257,0.10816379636526108,0.07133816927671432,0.05850527063012123,0.016167325899004936,0.005445584654808044,0.9205710291862488,0.814448883619007,0.09242231398820877,0.730109674974007,0.7507320642471313,0.09615662693977356,0.6930057736268159,0.7410932183265686,0.09663679450750351,0.6697680784623096,0.7365788221359253,0.10037317872047424,0.6469247707575858,0.7276720404624939,0.6849520744551796,0.7390190362930298
127,-0.9393128752708435,0.5603485703468323,-1.8149456977844238,0.5690237879753113,0.1025746613740921,0.07005282491445541,0.05106506496667862,0.014556718058884144,0.005244570784270763,0.9216691255569458,0.8159313178272637,0.09284945577383041,0.7276946696015327,0.7504880428314209,0.09636522084474564,0.6916796758203552,0.7424353361129761,0.09688471257686615,0.6697005490736134,0.7384089827537537,0.10017894953489304,0.6483464382471607,0.727183997631073,0.6843553331856655,0.7396290898323059
128,-0.9455494284629822,0.5541871190071106,-1.8145949840545654,0.5699877142906189,0.09954861551523209,0.06762731820344925,0.04990970343351364,0.014502391219139099,0.0052314759232103825,0.9222791790962219,0.8167210153544807,0.0929604321718216,0.7240686242593138,0.7513421177864075,0.09593626111745834,0.6930919766839554,0.7456076145172119,0.09617453813552856,0.6764274016153138,0.7424353361129761,0.0994340106844902,0.6528027193631969,0.7287701368331909,0.686597680480445,0.7420388013124466
129,-0.9556750655174255,0.549494743347168,-1.8190879821777344,0.5646145939826965,0.10536973923444748,0.06967904418706894,0.05631840229034424,0.016321226954460144,0.005270263645797968,0.9224011898040771,0.8168290967063576,0.09295977652072906,0.7229298288086681,0.7524402141571045,0.09589104354381561,0.6924074567750051,0.7453635931015015,0.09623480588197708,0.6762843627016208,0.7392630577087402,0.09946107864379883,0.6517663042069901,0.7287701368331909,0.685846988123071,0.7414592504501343
130,-0.9725364446640015,0.5441734790802002,-1.8297194242477417,0.5606482028961182,0.10895127058029175,0.07189822942018509,0.058875009417533875,0.016829919070005417,0.005133125931024551,0.9220351576805115,0.8161215037479252,0.09156468510627747,0.7299425533167548,0.7542703747749329,0.09538695961236954,0.6955428616786128,0.7459736466407776,0.09599529951810837,0.6756523895545783,0.7396290898323059,0.0993860736489296,0.6528500207483432,0.7299902439117432,0.6884969563245722,0.7424658387899399
131,-0.9855232834815979,0.5388413071632385,-1.8355352878570557,0.5583171844482422,0.10670717060565948,0.07106520980596542,0.055932145565748215,0.016587136313319206,0.005399499554187059,0.9226452112197876,0.8168589626774893,0.09114734083414078,0.7316552880050237,0.7557345032691956,0.09531515091657639,0.6959933699576157,0.7458516359329224,0.09564541280269623,0.6756616438302884,0.7386530041694641,0.09899799525737762,0.6538726842965966,0.7290141582489014,0.6892957465223811,0.7423133254051208
132,-0.986271321773529,0.5348716378211975,-1.8337031602859497,0.5593634843826294,0.10959488153457642,0.07349175959825516,0.05714042857289314,0.015772299841046333,0.005602437537163496,0.922889232635498,0.8173470817777817,0.09117739647626877,0.729966624830795,0.7554904818534851,0.0952480137348175,0.6957735872556787,0.7481698393821716,0.09527991712093353,0.6774789019278802,0.7410932183265686,0.09864332526922226,0.6540984801709069,0.7314543724060059,0.6893293985463151,0.7440519779920578
133,-0.9911540746688843,0.5312217473983765,-1.8337011337280273,0.5548070073127747,0.1130727231502533,0.07427715510129929,0.0621703565120697,0.016665169969201088,0.005421689245849848,0.9232552647590637,0.8194088376272217,0.0908985286951065,0.7323970683473919,0.7557345032691956,0.09489382803440094,0.6972804817774649,0.7493899464607239,0.0951201319694519,0.6763413636751975,0.7437774538993835,0.0987718477845192,0.6520015327169066,0.7336505651473999,0.6895051116292403,0.7456381171941757
134,-1.0052857398986816,0.5259861350059509,-1.8415074348449707,0.5549699068069458,0.10916873812675476,0.07263404130935669,0.057685498148202896,0.01650875434279442,0.0054786428809165955,0.9248414039611816,0.8218896803870278,0.09141843765974045,0.7320767643280666,0.7554904818534851,0.09524771571159363,0.6957313790230379,0.747803807258606,0.09595945477485657,0.6706765733911677,0.7409712076187134,0.09965863078832626,0.6457980718034335,0.7288921475410461,0.6860706971364264,0.7432894110679626
135,-1.0074578523635864,0.5200678110122681,-1.8374115228652954,0.5576087832450867,0.10360479354858398,0.07040849328041077,0.051241613924503326,0.015928173437714577,0.005594084970653057,0.9254514575004578,0.8233148354097818,0.09165067970752716,0.7304610351434513,0.7551244497299194,0.0951935425400734,0.6964820347341532,0.7470717430114746,0.09582008421421051,0.6733497514019893,0.7379209399223328,0.09963405132293701,0.6460673338154459,0.7277940511703491,0.6865900387737599,0.741977795958519
136,-1.0180569887161255,0.5159257650375366,-1.8428192138671875,0.5545673370361328,0.1051761582493782,0.07059196382761002,0.05376124754548073,0.016608070582151413,0.005442309658974409,0.9259395003318787,0.823520999626615,0.09199684113264084,0.7252451607263686,0.7579306960105896,0.09532595425844193,0.6938498106659279,0.745119571685791,0.09563478082418442,0.676347130832524,0.7399951219558716,0.09916860610246658,0.649769418704329,0.7308443188667297,0.6863028802322874,0.7434724271297455
137,-1.0208849906921387,0.5087888836860657,-1.839656949043274,0.5524799227714539,0.1124768778681755,0.07390744239091873,0.06106473132967949,0.017548032104969025,0.005545321851968765,0.92667156457901,0.8245025926610363,0.09129665046930313,0.728151848506421,0.7591508030891418,0.09503979235887527,0.6950226444137293,0.7501220107078552,0.09538187086582184,0.6771006837032071,0.7406051754951477,0.0987018421292305,0.6542281875484373,0.7299902439117432,0.6886258410429487,0.744967058300972
138,-1.0344191789627075,0.5060805082321167,-1.8486895561218262,0.5477646589279175,0.11435862630605698,0.0749334990978241,0.06336741149425507,0.016668856143951416,0.00548152718693018,0.9271596074104309,0.8264508506035361,0.0917128324508667,0.7302685829390461,0.753782331943512,0.09541701525449753,0.6921510808434093,0.7464616894721985,0.09626339375972748,0.6682005852189368,0.7410932183265686,0.09946488589048386,0.6483087768082932,0.7298682332038879,0.6847322564524214,0.7428013682365417
139,-1.0220787525177002,0.5001443028450012,-1.831241488456726,0.5545791983604431,0.1057623028755188,0.0716511607170105,0.05362498015165329,0.015131022781133652,0.005518679972738028,0.9275256395339966,0.8255093291541015,0.09203862398862839,0.7298825993589962,0.7545143961906433,0.09565351158380508,0.6922481629688256,0.7438994646072388,0.09635699540376663,0.6672264385805121,0.7384089827537537,0.09974294155836105,0.6461061009112341,0.7264519333839417,0.683865825454892,0.7408186942338943
140,-1.0310689210891724,0.4975088834762573,-1.8375858068466187,0.5540785193443298,0.10656233131885529,0.07315170764923096,0.05213405191898346,0.015375098213553429,0.0054621449671685696,0.9280136823654175,0.8265658335663184,0.09132612496614456,0.7305543235017236,0.7558565139770508,0.09474173188209534,0.6981291448133515,0.7426793575286865,0.09519735723733902,0.6768680526710456,0.7375549077987671,0.09873207658529282,0.6509202693518467,0.7296242117881775,0.6891179475844919,0.7414287477731705
141,-1.0627522468566895,0.49030622839927673,-1.8585387468338013,0.5462717413902283,0.10781427472829819,0.07263819128274918,0.05476072058081627,0.01676878333091736,0.005530179478228092,0.9292337894439697,0.8280140224537659,0.09227485954761505,0.7251349053980505,0.7554904818534851,0.09510654956102371,0.6945614165835795,0.7441434860229492,0.09525983780622482,0.6782097885290704,0.7448755502700806,0.0989515632390976,0.6494482944723718,0.7347486615180969,0.686838601245768,0.744814544916153
142,-1.049515724182129,0.48798733949661255,-1.8448506593704224,0.546049952507019,0.11440850049257278,0.07368643581867218,0.06486388295888901,0.01837480068206787,0.00555535638704896,0.9298438429832458,0.8287701656758344,0.09231714904308319,0.7258029123953968,0.7543923854827881,0.09504518657922745,0.6938705159894228,0.7460956573486328,0.09523312002420425,0.6779641478629397,0.7475597858428955,0.09911181032657623,0.6500751328429515,0.7341386079788208,0.6869281772726777,0.7455466091632843
143,-1.0403690338134766,0.4846296012401581,-1.8324559926986694,0.5463142991065979,0.11433401703834534,0.07368279993534088,0.06454342603683472,0.018417617306113243,0.0057084462605416775,0.9300878643989563,0.8306155091256124,0.09074914455413818,0.7318494788742038,0.755978524684906,0.09420616179704666,0.6966000136036208,0.7485358715057373,0.09502203017473221,0.6772949564331501,0.7458516359329224,0.09864587336778641,0.6525103422111825,0.7343826293945312,0.6895636977805393,0.7461871653795242
144,-1.0616718530654907,0.4825129508972168,-1.8486417531967163,0.5434681177139282,0.10907603800296783,0.07287028431892395,0.05642080307006836,0.017117250710725784,0.0057203508913517,0.930453896522522,0.8324210111284167,0.09065821021795273,0.7348973582247778,0.7575646638870239,0.09480719268321991,0.696410762480397,0.7468277215957642,0.095630943775177,0.6726753292946244,0.7401171326637268,0.09933975338935852,0.6494366159711451,0.7280380725860596,0.6883550164927361,0.7431368976831436
145,-1.0688340663909912,0.4760996699333191,-1.849134922027588,0.5467103123664856,0.10282007604837418,0.07015000283718109,0.05009458586573601,0.015855388715863228,0.0057323286309838295,0.9305759072303772,0.8326006110065315,0.09131406992673874,0.73219811113857,0.7540263533592224,0.09548886120319366,0.694632880257892,0.7399951219558716,0.09622710943222046,0.6704574549427422,0.7321864366531372,0.0997152253985405,0.647227720753906,0.7263299226760864,0.6861290417732776,0.7381344586610794
146,-1.0773247480392456,0.4728652238845825,-1.8531851768493652,0.544477105140686,0.10252178460359573,0.06913270056247711,0.05206022411584854,0.015458615496754646,0.0054427883587777615,0.9305759072303772,0.8320736409613652,0.09164851903915405,0.7263630322457566,0.7519521713256836,0.09538286179304123,0.6915965673955409,0.7414592504501343,0.09608058631420135,0.670647905254457,0.7316983938217163,0.09907028079032898,0.6471666332090276,0.7246217727661133,0.6839435345261955,0.7374328970909119
147,-1.075884222984314,0.4696642756462097,-1.8514208793640137,0.5454730987548828,0.11045253276824951,0.07284112274646759,0.059472110122442245,0.016977746039628983,0.005564071238040924,0.9308199286460876,0.8322136715618599,0.09066641330718994,0.7322637906992946,0.7590287923812866,0.09436662495136261,0.6952025159296997,0.748901903629303,0.09499993920326233,0.6757179742041759,0.7415812611579895,0.09804151207208633,0.6550006962183423,0.7298682332038879,0.6895462442628781,0.7448450475931168
148,-1.0955549478530884,0.4638577699661255,-1.8609057664871216,0.5353046655654907,0.11280249804258347,0.07392566651105881,0.062025636434555054,0.016993047669529915,0.005532192066311836,0.9313079714775085,0.8336973428754934,0.09016267210245132,0.7358931634861692,0.7601268887519836,0.09386809170246124,0.6982244722503362,0.7543923854827881,0.09447183459997177,0.67887281044172,0.7475597858428955,0.09754244238138199,0.6590675096839997,0.7336505651473999,0.6930144889655563,0.7489324063062668
149,-1.099617838859558,0.45908716320991516,-1.8608471155166626,0.5385721921920776,0.10952022671699524,0.07285363972187042,0.05803544819355011,0.016285480931401253,0.005526444874703884,0.9320400357246399,0.8338951000910454,0.09049530327320099,0.7344277688506335,0.7531722784042358,0.09373358637094498,0.7016871424981838,0.7454856038093567,0.09400448948144913,0.6847842808213989,0.7438994646072388,0.09743347764015198,0.6597165648483332,0.7310883402824402,0.6951539392546373,0.7434114217758179
150,-1.1046563386917114,0.45799824595451355,-1.8652660846710205,0.5396133065223694,0.10934936255216599,0.07312026619911194,0.05710135027766228,0.016509370878338814,0.005451223812997341,0.9324060678482056,0.8346254213797,0.09192916005849838,0.7268599306476597,0.7519521713256836,0.09494870156049728,0.6956726767191385,0.7424353361129761,0.09481345117092133,0.6765877420009863,0.7423133254051208,0.0987260490655899,0.6443029126803992,0.72828209400177,0.685855815512046,0.7412457317113876
151,-1.100082516670227,0.45414623618125916,-1.858691692352295,0.5429767370223999,0.10991527140140533,0.07292240858078003,0.05773872509598732,0.017925772815942764,0.005491545423865318,0.9328941106796265,0.8364229122737392,0.0918567031621933,0.728672428721639,0.7567105889320374,0.09520677477121353,0.6945752626704775,0.7445095181465149,0.09559711068868637,0.6696670190891567,0.739141047000885,0.09961799532175064,0.6372982651206358,0.7235236763954163,0.6825532439004773,0.7409712076187134
152,-1.1114388704299927,0.4514172375202179,-1.8655966520309448,0.5412282943725586,0.10708817094564438,0.07114195823669434,0.055590372532606125,0.017693569883704185,0.005685912445187569,0.9336261749267578,0.8369308400451941,0.09069332480430603,0.7336069392149605,0.764153242111206,0.09528086334466934,0.6918404371841321,0.747803807258606,0.09621324390172958,0.6607943146021875,0.7409712076187134,0.10001499205827713,0.6369091084362659,0.722303569316864,0.6807876998593865,0.7438079565763474
153,-1.1136822700500488,0.4458206593990326,-1.8592438697814941,0.5382674932479858,0.10202422738075256,0.06948409974575043,0.04970208555459976,0.015930484980344772,0.005819888319820166,0.933748185634613,0.8368658881836305,0.09097445011138916,0.7311572205009441,0.7673255205154419,0.09550650417804718,0.6873524227270309,0.7503660321235657,0.09635616093873978,0.6579600250160509,0.7463396787643433,0.0995563343167305,0.6387304363509589,0.7315763831138611,0.6788000261487461,0.748901903629303
154,-1.1136727333068848,0.443815678358078,-1.8569567203521729,0.5365832448005676,0.10392221808433533,0.07116839289665222,0.05017281696200371,0.015451417304575443,0.006063987035304308,0.9342362284660339,0.8385315554621835,0.09076939523220062,0.7319577257449369,0.7652513384819031,0.09441951662302017,0.6934681180768768,0.7530502676963806,0.09487707912921906,0.67302129167425,0.747803807258606,0.09780959784984589,0.6543373020658163,0.7337725758552551,0.6881961093904699,0.7499694973230362
155,-1.1323034763336182,0.4398084580898285,-1.8704878091812134,0.53135085105896,0.10900141298770905,0.07205566763877869,0.05855812132358551,0.016053277999162674,0.00570140965282917,0.9339922070503235,0.837769432907924,0.0909413993358612,0.7289742968989534,0.7553684711456299,0.09404145926237106,0.6975311469958011,0.7467057108879089,0.09385039657354355,0.6845168121353866,0.7473157644271851,0.09709221869707108,0.6600023080588223,0.7356027364730835,0.6927561410222409,0.7462481707334518
156,-1.1355959177017212,0.43648824095726013,-1.8726575374603271,0.5328840613365173,0.11377090215682983,0.07440820336341858,0.06355882436037064,0.016554830595850945,0.005233675707131624,0.9349682927131653,0.8395140723243201,0.09143121540546417,0.7283895659489339,0.752196192741394,0.09441985189914703,0.6989951952164258,0.7453635931015015,0.09372194111347198,0.6865239505349575,0.7487798929214478,0.09741634130477905,0.6580850644062433,0.7340165972709656,0.6929984440266401,0.7450890690088272
157,-1.1357563734054565,0.4339779019355774,-1.8729774951934814,0.5387651920318604,0.11286893486976624,0.07479572296142578,0.06136111170053482,0.016139578074216843,0.005101583432406187,0.9355783462524414,0.8409520528903568,0.09098706394433975,0.7344226128102662,0.754880428314209,0.09428997337818146,0.701059283073867,0.7464616894721985,0.09463406354188919,0.6826023506128543,0.7442654967308044,0.09850919246673584,0.65507650282098,0.7285261154174805,0.6932901873294919,0.7435334324836731
158,-1.1424468755722046,0.4291734993457794,-1.871103286743164,0.5352636575698853,0.10617069154977798,0.07262013107538223,0.05195920541882515,0.016006236895918846,0.005538182333111763,0.9349682927131653,0.8423307122328911,0.09075665473937988,0.7342546817745844,0.7568325996398926,0.09445519745349884,0.6977776647687531,0.7509760856628418,0.09545877575874329,0.6752224010339039,0.7425573468208313,0.09917312115430832,0.6484422848814891,0.7273060083389282,0.6889242581146826,0.7444180101156235
159,-1.1421059370040894,0.42855677008628845,-1.8691990375518799,0.5319553017616272,0.10852909833192825,0.07347319275140762,0.05439881980419159,0.016857119277119637,0.005598720628768206,0.9360663890838623,0.8443389948886848,0.09048164635896683,0.7348612359652281,0.7632991671562195,0.09413681924343109,0.6982858863454485,0.7562225461006165,0.09519488364458084,0.6749062468104603,0.7476817965507507,0.09914480894804001,0.6469076330753122,0.7274280190467834,0.6887402505491124,0.7486578822135925
160,-1.1560909748077393,0.4256017804145813,-1.8784734010696411,0.5259367227554321,0.11270774155855179,0.07497173547744751,0.05921893194317818,0.01752896048128605,0.00573571166023612,0.936432421207428,0.8449477825645669,0.09056798368692398,0.7323757547154088,0.7612249851226807,0.09388136863708496,0.6990335431345167,0.75,0.09440026432275772,0.6796486272220823,0.7459736466407776,0.09780779480934143,0.6523857484969112,0.7325524687767029,0.6908609183922299,0.7474377751350403
161,-1.1614700555801392,0.42081451416015625,-1.8796873092651367,0.5288655161857605,0.10989980399608612,0.07229330390691757,0.05984005331993103,0.016857095062732697,0.0052587008103728294,0.9360663890838623,0.8446134606361532,0.09064977616071701,0.7316716254585129,0.7574426531791687,0.09398537129163742,0.6992540596152523,0.745119571685791,0.09406533092260361,0.6816878873467629,0.7434114217758179,0.09705013036727905,0.6581743116508252,0.7316983938217163,0.6926969710178383,0.7444180101156235
162,-1.1543844938278198,0.41933244466781616,-1.8724795579910278,0.5340290069580078,0.10582706332206726,0.06975866854190826,0.05781043693423271,0.015287820249795914,0.005153653211891651,0.9367984533309937,0.8460478994316198,0.09050401300191879,0.7352016845143603,0.7623230814933777,0.094105064868927,0.6991765342899937,0.7485358715057373,0.0943729430437088,0.6793400843051105,0.7426793575286865,0.09725683927536011,0.6596025785301466,0.7303562760353088,0.6933302204099027,0.7459736466407776
163,-1.1599920988082886,0.41719576716423035,-1.8748078346252441,0.5334254503250122,0.10302415490150452,0.06948444992303848,0.05344714596867561,0.013977752067148685,0.005245605483651161,0.9377745389938354,0.8468174851258427,0.08982104808092117,0.7359332427069307,0.7664714455604553,0.09405311942100525,0.6956006706865834,0.7546364068984985,0.09468433260917664,0.6732486584988518,0.7484138607978821,0.09769638627767563,0.653751096587079,0.7308443188667297,0.6896334171198613,0.7500915080308914
